anio,unidad,ingresos_totales,gastos_personal,liquidez,dias_efectivo,cfo,participacion_ley30,participacion_regalias,participacion_servicios,participacion_matriculas,hhi_fuentes,endeudamiento,tendencia_ingresos,gp_ratio,label,ratio_gastos_personal_ingresos,ratio_cfo_ingresos,ratio_liquidez_endeudamiento,diversificacion_fuentes,anios_cobertura_efectivo,delta_gp_ratio_anual,delta_liquidez_anual
2017,Educación,95914574207.74568,54093464971.37405,1.3280490625644423,73.53088161531302,8803698878.14121,0.333324800343495,0.0866126155272129,0.2308198284136005,0.2302185728778525,0.23905230827951,0.3580410206784873,0.0757396214612549,0.5639754481337798,1,0.5639754481337798,0.09178687338039873,3.70920913742146,0.76094769172049,0.20145447017893978,0.10289455249824275,-0.5418551283683193
2017,Facultad de Ingeniería,166353159058.12463,89905141605.03621,1.7188302992282547,74.76548533220137,4558966627.773841,0.3232824362190741,0.1041186016545091,0.3293393044486893,0.2201621559151551,0.2728214637178576,0.4429894860716994,0.0300460959734695,0.5404474559669943,1,0.5404474559669943,0.027405350481988233,3.8800701020460675,0.7271785362821424,0.20483694611562017,0.1175146257027172,-0.08646400639095408
2017,Institutos,79466679357.30127,36418977656.14899,1.1620494424977683,,11694595162.749365,0.3517485054995147,0.1153320614220374,0.2173195269964329,0.162639810468054,0.2341047711262686,0.3880177539811255,0.0380659732830824,0.4582924308740839,0,0.45829243087408394,0.14716350623092803,2.9948356760137775,0.7658952288737314,,-0.06264246285740604,-0.0031571101197200857
2017,Medicina,210566283492.7202,114048549007.01276,1.5732161502668007,112.4281174918966,-30534927270.813225,0.3011193206686172,0.0215256854060574,0.2547893659569804,0.2550320218685454,0.2491626627680512,0.3968435537183774,0.037729105577837,0.5416277815956974,1,0.5416277815956974,-0.14501337424169758,3.964323209694901,0.7508373372319488,0.3080222397038263,0.03582413486530078,0.5539820012248962
2017,Nivel Central,235740641804.16302,111335177072.30092,1.402537976104727,122.96939378590886,21570875751.88907,0.2556736573660497,0.0569521100396714,0.1973215411906235,0.2199701121218881,0.2288798023851541,0.2294584816879209,-0.0468826382160513,0.4722782470609818,0,0.4722782470609818,0.09150257497732893,6.112382094850836,0.7711201976148458,0.33690244872851743,-0.07656132860717452,0.014650617953917422
2017,Sedes y Seccionales,70337959632.34299,36336663840.64108,,118.25383860902248,4036028165.4483953,0.289171758288226,0.0490149282254387,0.1901072459703897,0.1736669145180311,0.2411510678688226,0.408063635149364,0.0550233271054728,0.5166010505646322,0,0.5166010505646322,0.05738051240816115,,0.7588489321311774,0.32398311947677394,0.03454099561239532,
2018,Ciencias Económicas,111713700402.77003,55897899296.51482,1.5035612413191564,90.06054403857645,8826307762.798704,,0.0545120685295529,0.1675504161340756,0.1769951764810467,0.2467206391090731,0.3938325794620841,0.0739092564777927,0.5003674490683041,1,0.5003674490683041,0.0790082839524296,3.8177674513244173,0.753279360890927,0.24674121654404507,-0.07972285024638814,0.14882744223920685
2018,Derecho,70656453001.98996,37813596978.24871,1.0776141410197952,108.3763996589964,4384977940.901984,0.2771583093733158,0.0652397839356668,0.3014767097255383,0.1826322512985132,0.2354155057801477,0.2869965005772944,0.1054592798715842,0.5351754209510593,1,0.5351754209510593,0.0620605444314971,3.7547987564454037,0.7645844942198523,0.29692164290136003,0.0037171664147538364,-0.8170873374319099
2018,Educación,91969266884.93433,53648214311.3473,1.2456695292992188,97.13288596965376,9056382703.450983,,0.0631949739011184,0.1369762464618521,0.2035474221884324,0.2533906401847551,,0.0098902598899709,0.5833276281137294,1,0.5833276281137294,0.09847183749742956,,0.7466093598152449,0.26611749580727057,0.019352179979949646,-0.08237953326522351
2018,Facultad de Ingeniería,162984532328.04852,81819035583.14615,1.323888653539236,98.43431030597569,-17233736179.580048,0.2969122552070157,0.054887612589388,0.0800705447269637,0.1091386758196061,0.3201647369841567,,-0.0430214165487475,0.5020049106160833,1,0.5020049106160833,-0.10573847673405411,,0.6798352630158433,0.26968304193417997,-0.03844254535091096,-0.3949416456890187
2018,Institutos,78015051662.17247,40837959190.06778,1.3184308142782135,66.56949318489873,16766030668.952995,0.2484666818911097,0.0915100187168481,0.2365281638274422,0.1728164599608359,0.2187606750549695,0.4785154886452615,-0.0396480178326081,0.5234625667737535,0,0.5234625667737535,0.21490764040706803,2.7552520618681307,0.7812393249450305,0.1823821731093116,0.06517013589966958,0.1563813717804452
2018,Medicina,199304513538.58585,111053045216.63382,1.5604910671884882,88.05506041460558,-38417592441.7319,0.377530495843424,0.0668527596273845,0.2136781218145182,0.2270364308733842,0.2574049611374159,0.3076026277294317,0.063090051305646,0.5572028613146972,1,0.5572028613146971,-0.1927582660304086,5.073074401140543,0.7425950388625842,0.2412467408619331,0.015575079718999851,-0.012725083078312549
2018,Nivel Central,237752397076.9665,124081464812.08788,1.2319301710311432,86.95786807315346,15995760721.032022,0.3759075271275922,0.0400123850145296,0.2437449161468492,0.1052600074699779,0.2686590460687039,0.2972601578977327,0.0128026452262243,0.5218936437133779,1,0.5218936437133778,0.06727907233614047,4.144282699372517,0.7313409539312961,0.23824073444699578,0.04961539665239606,-0.17060780507358375
2018,Sedes y Seccionales,60948048795.15456,32967371864.181183,1.2985330412515956,40.50935480394774,6324312402.976638,0.3208291844442108,0.0969675990176689,0.2396039023275834,0.2098957184618526,0.2314105678142425,0.4220268685543029,0.0803433987946645,0.5409093894865118,1,0.5409093894865118,0.10376562544655947,3.0768965372534,0.7685894321857575,0.11098453370944586,0.024308338921879558,
2019,Ciencias Económicas,131159852515.41852,67290668277.58712,1.3439816469459775,108.69175553378396,9320575183.076912,0.4047676464878477,0.0528212814751547,0.1925678935906901,0.0777178158372856,0.2838016009355539,0.3137553835132573,0.0250202916869347,0.5130431834671112,0,0.5130431834671113,0.07106271472805469,4.283533206861636,0.716198399064446,0.29778563159940813,0.012675734398807093,-0.1595795943731788
2019,Derecho,75070147574.88701,43114387437.6935,1.584289174876964,117.74825560584247,6007720923.849249,0.3330335332677542,0.0889780722325152,0.1264801260626399,0.1560507293328628,0.246472641446685,0.3782723195794628,0.0725342847680438,0.5743213358503697,0,0.5743213358503697,0.08002809529388742,4.1882238033066495,0.753527358553315,0.32259796056395196,0.03914591489931041,0.5066750338571688
2019,Educación,97726443270.3066,50828415460.18506,1.4161402864368169,97.9081739859224,9677123329.69856,0.2713214881593878,0.0828131248589492,0.180591722055617,0.1906093583359319,0.2248591424608058,,-0.007432946243688,0.5201091307456686,0,0.5201091307456686,0.0990225675453276,,0.7751408575391943,0.26824157256417097,-0.06321849736806084,0.17047075713759807
2019,Facultad de Ingeniería,152736632689.66312,84236771007.45686,1.8831732052571133,70.61722682490331,18277718039.49787,0.3636902931202528,0.066771781019996,0.219408475276059,0.275694610637509,0.2664172428058243,0.4702988804749877,-0.0249395879145183,0.5515164864123512,0,0.5515164864123512,0.1196682008607282,4.0042050776585185,0.7335827571941758,0.1934718543148036,0.04951157579626786,0.5592845517178773
2019,Institutos,84240807790.99437,41793762397.065895,1.0214508925976236,107.7724935881754,5819995538.209627,0.3098834355865162,0.0794728875959831,0.269897869283858,0.1609740892837424,,0.2663577119151032,0.0105954287356441,0.496122526516582,0,0.49612252651658206,0.0690876036308831,3.8348837242390625,,0.2952671057210285,-0.02734004025717146,-0.29697992168058995
2019,Medicina,203468021465.96655,105382682553.07584,1.3727182677372065,153.77592470398332,-34554950471.16929,0.2676821219631379,0.0524850017803614,0.1510137510670625,0.2009287376513052,0.2450980106959715,,0.0310249050354173,0.517932409200248,1,0.517932409200248,-0.16982988394050505,,0.7549019893040285,0.4213039032985844,-0.03927045211444924,-0.18777279945128167
2019,Nivel Central,230483942387.17133,119881336238.22548,1.307921555257103,121.0669757134077,14948792519.496267,0.4429085099791788,0.0431824276572027,0.2207152545356568,0.1647045188281776,0.2903849697651772,0.4047529603273183,0.0399295112463225,0.5201287994147832,0,0.5201287994147832,0.06485828194653578,3.231406934949494,0.7096150302348228,0.33169034442029505,-0.0017648442985946922,0.07599138422595986
2019,Sedes y Seccionales,64156261768.34713,34188098216.349834,1.3418885532677884,86.88606408284123,7472654382.08968,,0.057226341094503,0.2057876450789685,0.178278328968774,0.2351941484037421,0.3796635750811294,0.0471370364649031,0.5328879406938462,0,0.5328879406938462,0.11647583846252829,3.534414692367833,0.7648058515962579,0.23804401118586638,-0.008021448792665642,0.04335551201619281
2020,Ciencias Económicas,99065535018.05376,56282340633.914406,1.9215938142881,101.11855711509403,25189167432.85432,0.3165353255124623,0.0577829855789398,0.2029369141896707,0.1712821495158823,0.2372879034773102,0.3481515734927339,0.0064513558779849,0.5681324047122692,0,0.5681324047122693,0.25426771710528623,5.519417131498425,0.7627120965226898,0.27703714278107955,0.05508922124515803,0.5776121673421224
2020,Derecho,77427696345.47656,34258780662.42544,1.2595044441119143,117.77438587002888,4036273328.2344494,0.3310209379392788,0.0483629958036625,0.1870219955863852,0.2100377838875872,0.2409843515710691,0.2914257449356571,0.1171316925147852,0.4424615774381991,0,0.4424615774381991,0.052129580482737095,4.3218707433390575,0.7590156484289309,0.32266955032884626,-0.13185975841217062,-0.32478473076504977
2020,Educación,101143974565.97543,58849032945.07658,1.2656935829289473,98.42892482631122,9404759282.88375,0.2726237295661396,0.0706702163667965,0.1992190311922124,0.1610658011971683,0.232813932769221,0.3478128013579017,0.0677123411776916,0.5818342931213348,0,0.5818342931213347,0.09298388088110082,3.6390079421960686,0.767186067230779,0.2696682871953732,0.061725162375666276,-0.1504467035078696
2020,Facultad de Ingeniería,172868788412.39478,98845423596.11948,1.0004271498652284,92.13108454441632,13292013158.99182,0.4177443090990554,0.0899128827406693,0.2734696334852868,0.1490916514301123,0.2844780562184949,0.4211417595605494,0.0241304447417068,0.5717945067117287,1,0.5717945067117287,0.0768907636888301,2.3755115786998484,0.715521943781505,0.25241393025867487,0.02027802029937753,-0.8827460553918849
2020,Institutos,88815345486.20586,48808511024.47886,1.4982981442788854,115.78919531568464,7215369278.586036,0.3652489740186552,0.0736406955366682,0.2348278283643269,0.2009337052173817,0.2500605488024896,0.307489127522765,0.1250314401828751,0.5495504268691882,0,0.5495504268691882,0.08124011947582498,4.872686418615222,0.7499394511975104,0.3172306720977661,0.053427900352606195,0.47684725168126185
2020,Medicina,213352103068.13354,101817971855.50555,1.3286870546908065,101.40724576497723,11599844276.91916,0.3158685807796488,0.0628485117002587,0.2470615648598836,0.2336039481414573,0.2391063688062204,0.3551725700955103,0.0251173665963026,0.4772297549042215,0,0.4772297549042214,0.05436948645036217,3.740961800411243,0.7608936311937796,0.27782807058897874,-0.040702654296026486,-0.04403121304640001
2020,Nivel Central,231939025396.9935,123366022710.37566,1.517192804606124,70.28723722336382,34401447319.25624,0.3842321511672969,0.0838237852465397,0.2379843529783198,0.1654257119933512,0.2551839802145535,0.4577636741870804,-0.0170113379006783,0.5318898900226852,0,0.5318898900226852,0.14832108249301185,3.31435816561209,0.7448160197854465,0.1925677732146954,0.01176109060790198,0.20927124934902097
2020,Sedes y Seccionales,65083358481.67987,34833866234.82618,1.146197197709715,54.51408855218752,4332965185.622183,0.4061926008599901,0.0463354811400042,0.1278984080797461,0.2240610394461269,0.2719258841037897,0.4741537251659986,0.004181728552946,0.535219248782797,1,0.535219248782797,0.0665756237340127,2.4173535136413884,0.7280741158962103,0.1493536672662672,0.0023313080889508786,-0.1956913555580735
2021,Ciencias Económicas,125209562389.15115,64888089621.12253,1.5449381406794616,58.2515308858675,23106719286.109444,0.3539770807786614,0.0715937955828866,0.2062561226717032,0.1233567098991227,0.2481189276713567,0.528975443424991,0.0105858175513775,0.5182358949506622,0,0.5182358949506622,0.18454436582322514,2.9206235009136097,0.7518810723286433,0.15959323530374658,-0.04989650976160698,-0.3766556736086384
2021,Derecho,80648172909.88522,41291890163.569565,1.1381188125995645,107.24032658491411,5523009515.140212,0.4375338015515433,0.0485808382628514,0.1448270800375302,0.1707057041402904,0.2832549902936201,0.3794523711180442,0.0576049122538079,0.5120003178461137,1,0.5120003178461137,0.06848276056187312,2.9993719086598802,0.7167450097063799,0.29380911393127157,0.06953874040791458,-0.12138563151234982
2021,Educación,91449781806.6488,48757990936.1422,1.6057052399496714,54.30643039410653,5394111111.806449,0.2922809457089753,0.057014181165051,0.3193381518584581,0.1529812226485427,0.2458802639114124,,-0.0019262774741486,0.5331668372837745,0,0.5331668372837745,0.05898440658077408,,0.7541197360885876,0.1487847408057713,-0.04866745583756038,0.3400116570207241
2021,Facultad de Ingeniería,170917957588.87988,100258608118.94786,1.315355978287264,80.97222789212236,8913080223.272886,0.283442250787836,0.0832440809819905,0.1651398476758482,0.0950759859983023,0.2627816931045558,0.3677307169518314,0.0858142968511971,0.586589083635708,1,0.586589083635708,0.05214829587837751,3.5769542273239536,0.7372183068954442,0.22184172025239005,0.014794576923979341,0.3149288284220355
2021,Institutos,86850349836.78622,48375245578.66163,1.154899149907966,83.16843797595918,4310000696.714934,0.3191534129926625,0.0579521784979262,0.1063691144522848,0.1542956063413371,0.2715492253258029,0.3993394788265717,,0.556995402661831,1,0.556995402661831,0.04962559972198748,2.892023409208911,0.728450774674197,0.2278587341807101,0.007444975792642805,-0.3433989943709195
2021,Medicina,205408116813.39505,104298008928.68416,1.344373829568653,73.14181527987816,9381915731.874828,0.4109517340542251,0.053522804324293,0.2105851570753166,0.1439996572076335,0.2695675458205497,0.3021810432200972,0.023350114119429,0.5077599198450111,1,0.5077599198450111,0.045674513146907035,4.448901793288351,0.7304324541794502,0.20038853501336482,0.03053016494078964,0.01568677487784642
2021,Nivel Central,216025109087.69083,113434190427.31996,1.1170608411837126,146.65053578919614,46883716949.12749,,0.0662618385910389,0.1807140300616244,0.1771846465563483,0.2365172470533124,0.4204142017117352,-0.0554779760511556,0.5250972486780402,0,0.5250972486780402,0.21702901642834507,2.6570482397242223,0.7634827529466877,0.4017822898334141,-0.006792641344644967,-0.4001319634224114
2021,Sedes y Seccionales,58382366064.33834,37264441390.96215,1.2887704653487395,52.97062544116976,6942745866.621546,0.2165296020793981,0.0592878903078034,0.1081791324837676,0.1362290632329604,0.310844595243431,,-0.0500487485228087,0.6382824798483864,1,0.6382824798483864,0.11891854226960456,,0.689155404756569,0.14512500120868427,0.10306323106558934,0.14257326763902456
2022,Ciencias Económicas,121171376130.8366,60646985210.30818,0.9925229336840772,105.80956467963048,,0.3678300965528005,0.0316254817192909,0.1767283864242423,0.1250124811591112,0.2724437580071112,0.4139244717157319,0.0116189041418964,0.5005058714924859,1,0.5005058714924859,,2.3978357829187438,0.7275562419928888,0.28988921830035747,-0.017730023458176314,-0.5524152069953844
2022,Derecho,79250787189.42578,40448731007.69087,0.9856926546929684,148.30013836911058,5087583596.692193,0.3067277187552112,0.0785916893988542,0.283041063461338,0.2334981530256485,0.2445239077244022,0.3612442233566642,0.0423857087946777,0.5103890124272208,0,0.5103890124272209,0.06419600078585737,2.7286045386357016,0.7554760922755979,0.40630174895646737,-0.0016113054188928722,-0.15242615790659608
2022,Educación,107232859160.89024,55820005067.738335,1.1671207984970522,72.04445590711043,,0.2739953445755193,0.0475195029952026,0.31022181617013,0.178997594216736,0.2414307870881066,0.3466011330154218,0.0624654716410808,0.5205494426292132,0,0.5205494426292132,,3.3673310720880165,0.7585692129118934,0.19738207097838475,-0.012617394654561243,-0.4385844414526192
2022,Facultad de Ingeniería,168466708271.0406,93764804459.5067,0.9898916466782232,118.08469064075364,11326319716.957417,0.2657048799436566,0.0453507602655908,0.1593738434452415,0.2634845343835274,0.2382816463130257,0.4960164434037306,0.0236822082261488,0.5565776492091931,1,0.5565776492091931,0.06723179809944924,1.99568308648928,0.7617183536869743,0.3235197003856264,-0.030011434426514993,-0.32546433160904076
2022,Institutos,96560218772.82063,51894356109.69922,1.70168906342089,106.8343803210573,4031227054.646995,0.3666792547197336,0.0685340359835043,0.1845838757793226,0.2183932179997492,0.2470997464699926,0.4058441766607576,0.0294609259791408,0.5374299765392229,0,0.5374299765392229,0.041748321471095175,4.1929615338886705,0.7529002535300073,0.29269693238645833,-0.019565426122608143,0.5467899135129242
2022,Medicina,219942081545.07343,112454236178.04152,1.4239169934473823,93.89070144162308,5072752368.569382,0.3537981696501488,0.0402639222141935,0.2229645566947353,0.2497616434804333,0.2566337595137436,,0.0158366694560678,0.511290224172021,0,0.511290224172021,0.02306403728169594,,0.7433662404862564,0.2572347984702002,0.0035303043270098478,0.0795431638787294
2022,Nivel Central,220480289352.75308,123124274584.8238,1.4623631651507207,131.78154250897614,18778601291.636063,0.2237470663544419,0.0768326124661331,0.2866099941947452,0.1643348915800297,0.2268572874030524,0.3988738607869475,0.0366695633658955,0.5584366518488805,0,0.5584366518488805,0.08517133820335118,3.6662295333248847,0.7731427125969477,0.3610453219424004,0.033339403170840276,0.3453023239670081
2022,Sedes y Seccionales,63834983405.38364,33420037891.10951,1.2432123070754335,64.65167666150819,,0.3101381815797857,0.0191580716900915,0.1500383065695206,0.2223078040571286,0.2575022555887036,0.3296230692446067,0.0909569737742265,0.5235379741367798,0,0.5235379741367798,,3.771617903468678,0.7424977444112963,0.177127881264406,-0.11474450571160655,-0.045558158273306004
